Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
759000,0,103,4,4,2,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515459,-46.686931
449999,500,55,2,2,1,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.528845,-46.653782
194900,240,31,1,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.515459,-46.686931
390000,495,85,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.533838,-46.650842
580000,525,58,2,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.528876,-46.664234
723000,460,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966
720000,750,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518222,-46.669247
310000,0,34,1,2,1,1,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.519829,-46.676704
500000,380,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966
300000,180,34,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.527064,-46.649711
570000,480,70,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515811,-46.686777
530000,350,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518678,-46.667704
430000,580,58,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.529065,-46.652303
391000,470,67,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.523866,-46.652661
435000,400,67,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,sale,apartment,-23.524309,-46.652729
530000,840,93,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.527031,-46.650828
470000,460,64,3,2,1,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.529065,-46.652303
580000,650,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.533105,-46.653992
490000,0,62,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.526837,-46.653373
695000,720,76,3,2,1,2,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.524613,-46.65527
730000,0,100,3,3,1,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966
774000,800,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518678,-46.667704
1290000,900,132,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.520264,-46.666077
751665,560,93,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.511044,-46.696053
550000,500,70,3,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515811,-46.686777
642000,0,79,3,2,1,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.526837,-46.653373
580000,680,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.533623,-46.654474
940000,900,102,3,3,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.529705,-46.66279
525000,520,51,1,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.528658,-46.663065
418886,350,61,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.511044,-46.696053
323000,320,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531
323000,325,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531
340000,1300,50,1,2,1,1,1,1,1,0,Bela Vista/São Paulo,sale,apartment,-23.567556,-46.645463
328000,350,40,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.551871,-46.639719
475000,532,40,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.553478,-46.650832
1900000,2570,191,3,3,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.570536,-46.644882
338000,380,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531
325000,642,50,1,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.559193,-46.648901
365000,250,36,1,2,1,2,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.55491,-46.650245
323000,320,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531
349000,375,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554777,-46.650133
344000,0,38,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529
790000,1260,93,3,3,2,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.567912,-46.64691
550000,550,60,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.558915,-46.653692
2500000,1355,390,3,3,1,2,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.562611,-46.653042
513250,310,41,1,2,1,1,1,0,1,1,Bela Vista/São Paulo,sale,apartment,-23.554709,-46.651519
320000,600,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529
575000,0,64,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554003,-46.638944
385000,350,55,1,2,1,1,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.554461,-46.650068
440000,510,38,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,sale,apartment,-23.554551,-46.653335
270000,310,47,1,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.568362,-46.644441
349000,300,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.55491,-46.650245
900000,700,116,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.566084,-46.650795
990000,700,110,3,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.564679,-46.651229
850000,1500,120,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.567912,-46.64691
316000,0,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529
460000,790,72,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.567141,-46.644567
479000,570,58,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524606,-46.647326
400000,570,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524721,-46.647464
427000,400,57,2,2,1,1,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524411,-46.647428
750000,650,96,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521107,-46.647678
345000,480,52,2,2,1,1,0,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521686,-46.641967
380000,590,58,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524677,-46.647365
560000,600,70,3,2,1,1,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524673,-46.647439
241000,0,33,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524292,-46.645061
530000,656,132,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.527812,-46.638853
300000,335,74,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.527278,-46.631609
267000,280,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522895,-46.646058
424000,547,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524673,-46.647439
570000,610,68,3,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524606,-46.647326
430000,550,58,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524414,-46.647312
790000,720,97,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521107,-46.647678
630000,1500,176,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.52856,-46.633717
218000,400,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522895,-46.646058
490000,700,150,4,3,1,1,1,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.531196,-46.637203
466000,450,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524677,-46.647365
208191,300,36,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522895,-46.646058
400000,757,100,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524055,-46.639259
900000,820,96,2,3,2,2,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521297,-46.648039
330000,0,91,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524292,-46.645061
275000,0,80,2,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524867,-46.641554
450000,550,97,2,2,1,1,1,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.529379,-46.636465
250000,0,30,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.523238,-46.645627
450000,480,98,3,2,1,1,0,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.528025,-46.634082
350000,400,88,2,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.522526,-46.643708
360000,600,69,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524272,-46.640203
322000,360,55,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.535721,-46.595133
179000,0,44,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.545936,-46.617923
322000,308,55,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.535721,-46.595133
385000,550,65,3,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.535721,-46.595133
373000,450,57,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545004,-46.617443
399000,0,57,3,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.549406,-46.616412
332000,350,60,2,2,1,2,1,0,1,0,Brás/São Paulo,sale,apartment,-23.55166,-46.616213
350000,385,55,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.55166,-46.616213
319500,0,49,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545231,-46.617524
250000,200,39,1,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545231,-46.617524
332000,320,51,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.55166,-46.616213
293500,300,45,1,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.55166,-46.616213
392362,0,57,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.549398,-46.616409
322000,380,55,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.535721,-46.595133
378360,470,62,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545615,-46.616621
327000,450,55,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.535721,-46.595133
180000,250,45,2,2,1,1,1,0,0,1,Brás/São Paulo,sale,apartment,-23.545937,-46.617924
354000,0,57,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.549369,-46.615692
390000,500,70,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.550751,-46.618216
375000,470,67,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.550368,-46.61743
295000,350,45,1,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.55166,-46.616213
194000,0,44,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.545936,-46.617923
370000,280,57,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.546711,-46.615855
182000,0,44,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.545936,-46.617923
270000,283,50,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.546671,-46.617708
679000,577,54,2,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.551039,-46.647227
930000,1063,90,3,2,1,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.549297,-46.653856
380000,528,48,2,2,1,2,1,0,0,0,Consolação/São Paulo,sale,apartment,-46.648555,-23.548484
405000,689,35,1,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.551928,-46.651409
680000,680,48,1,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.553497,-46.657728
723998,0,67,2,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.550384,-46.647483
1900000,0,200,3,4,3,2,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.548435,-46.656898
315000,1137,42,1,2,1,1,1,1,1,0,Consolação/São Paulo,sale,apartment,-23.554199,-46.657074
260865,330,32,1,2,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.54799,-46.644325
2200000,1582,235,3,3,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.552568,-46.655659
850000,820,85,2,2,1,1,0,1,0,0,Consolação/São Paulo,sale,apartment,-23.55151,-46.65325
620000,0,55,2,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.553331,-46.65727
900000,639,60,2,2,1,2,1,0,1,1,Consolação/São Paulo,sale,apartment,-23.549335,-46.654608
1450000,1400,130,3,4,1,2,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.554081,-46.659172
710000,450,55,2,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.55685,-46.657206
2600000,3200,213,4,2,1,3,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.546155,-46.660877
950000,1075,138,2,2,1,2,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.546764,-46.643184
460000,662,37,1,2,1,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.555119,-46.656069
750000,1400,108,2,2,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.553074,-46.651426
1250000,980,118,3,3,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.559637,-46.665683
430000,450,38,1,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.552396,-46.652277
400000,700,35,1,2,1,1,1,1,1,0,Consolação/São Paulo,sale,apartment,-23.554081,-46.659172
486000,600,41,1,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.554007,-46.653279
390000,350,54,1,2,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.548779,-46.651096
265000,0,45,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.555392,-46.628307
185000,250,38,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554039,-46.630837
450000,685,80,3,2,1,2,1,1,1,0,Liberdade/São Paulo,sale,apartment,-23.558008,-46.631027
350000,400,46,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.555293,-46.628528
315000,0,53,2,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189
299000,400,45,2,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.555293,-46.628528
265000,0,48,2,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189
189001,190,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554012,-46.630526
189003,180,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554012,-46.630526
125000,320,32,1,2,1,1,1,0,0,0,Liberdade/São Paulo,sale,apartment,-23.552245,-46.628108
165000,420,50,1,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.552786,-46.627518
899000,700,75,2,2,1,1,1,1,0,0,Liberdade/São Paulo,sale,apartment,-23.564262,-46.639887
199000,270,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554012,-46.630526
210000,200,34,1,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189
500000,320,60,2,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.559339,-46.623384
189002,180,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554012,-46.630526
200000,0,34,1,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189
225000,250,37,1,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.555276,-46.628691
635792,0,66,2,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.562139,-46.634816
189000,220,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554289,-46.630816
213000,230,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554012,-46.630526
261000,0,45,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.555276,-46.628691
450000,500,56,2,2,1,1,0,1,1,0,Pari/São Paulo,sale,apartment,-23.525459,-46.606853
400000,380,55,2,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.525501,-46.606976
380000,500,62,3,2,1,1,1,1,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603233
410000,450,61,3,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235
680000,550,87,3,2,1,2,1,1,1,0,Pari/São Paulo,sale,apartment,-23.52651,-46.608819
410000,380,56,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.524417,-46.606747
530000,600,75,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.525501,-46.606974
319000,0,65,3,2,1,1,1,0,1,1,Pari/São Paulo,sale,apartment,-23.536341,-46.598972
356000,480,52,2,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.52139,-46.637872
360000,380,53,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235
342700,0,62,3,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235
470000,520,66,2,2,1,1,0,0,0,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268
620000,0,78,3,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.527009,-46.618541
380000,620,55,2,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.527469,-46.605183
380000,500,61,2,2,1,1,1,1,1,0,Pari/São Paulo,sale,apartment,-23.52472,-46.603524
670000,550,83,2,2,1,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52651,-46.608819
370000,430,57,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235
400000,380,53,2,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235
600000,610,85,3,3,1,2,0,0,0,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268
450000,500,61,3,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52472,-46.603524
898000,1500,135,4,4,2,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.532896,-46.568899
430000,447,61,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.52472,-46.603524
630000,610,85,2,3,2,2,0,0,0,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268
907000,950,123,4,4,1,2,0,0,0,0,Pari/São Paulo,sale,apartment,-23.532896,-46.568899
873000,950,123,3,4,1,2,0,0,0,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268
898000,1500,135,3,4,3,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268
350000,380,53,2,2,1,1,0,1,1,0,Pari/São Paulo,sale,apartment,-23.525212,-46.602867
430000,450,62,3,2,1,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.52529,-46.603235
690000,550,83,2,2,1,2,0,0,1,0,Pari/São Paulo,sale,apartment,-23.526179,-46.609282
700000,1000,103,4,3,1,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.55141,-46.530146
530000,600,75,2,2,1,1,0,0,0,0,Pari/São Paulo,sale,apartment,-23.525499,-46.606969
700000,1000,103,3,3,1,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.551832,-46.530166
475000,851,93,3,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.540684,-46.637965
840000,1760,310,3,3,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.545905,-46.64291
265000,598,44,1,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.543623,-46.640101
297990,340,31,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.543657,-46.645291
189998,330,35,1,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.545229,-46.644152
1650000,1980,266,4,4,1,2,1,0,1,0,República/São Paulo,sale,apartment,-23.546764,-46.643184
571258,0,39,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.542637,-46.643494
2550000,1700,348,3,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.544683,-46.644157
390000,300,40,1,2,1,1,1,1,1,0,República/São Paulo,sale,apartment,-23.540872,-46.643343
650000,880,113,4,3,1,1,0,1,0,0,República/São Paulo,sale,apartment,-23.544271,-46.64472
590000,900,120,2,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.546627,-46.646596
320000,800,56,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.541849,-46.63993
310000,359,47,1,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.542109,-46.641204
385000,287,40,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.540872,-46.643343
3550000,3320,400,2,4,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.544916,-46.643053
605000,400,65,2,2,1,1,1,1,1,0,República/São Paulo,sale,apartment,-23.540872,-46.643343
385000,287,40,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.540872,-46.643343
472869,0,39,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.542637,-46.643494
259700,290,38,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.540271,-46.637058
250000,460,70,2,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.539593,-46.639654
295000,221,45,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.540271,-46.637058
426427,400,39,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.544085,-46.6425
300000,300,56,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.540666,-46.641336
447000,500,59,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.532864,-46.651301
2790000,2950,200,3,6,3,3,0,1,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538636,-46.659843
1100000,1300,140,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.536758,-46.661163
1260000,1340,103,3,2,1,2,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.537588,-46.662556
700000,740,80,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.53336,-46.65956
350000,500,56,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.541884,-46.648065
251000,360,51,1,2,1,1,1,1,0,0,Santa Cecília/São Paulo,sale,apartment,-23.53201,-46.658209
595000,650,68,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.533623,-46.654474
880000,1700,128,3,3,2,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.539413,-46.660519
760000,1420,70,2,2,1,1,0,1,0,0,Santa Cecília/São Paulo,sale,apartment,-23.536492,-46.653142
760000,1045,62,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.540633,-46.657663
400000,450,60,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.533369,-46.647332
510000,650,85,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.536795,-46.652111
700000,840,97,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.532415,-46.660077
1476000,2500,220,3,3,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.532516,-46.652396
454000,450,59,2,2,1,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.531348,-46.647771
595000,650,59,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.538992,-46.647003
650000,835,81,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.535836,-46.659603
590000,600,65,2,2,1,1,0,1,0,0,Santa Cecília/São Paulo,sale,apartment,-23.539622,-46.652575
360000,528,37,1,2,1,1,1,1,1,0,Santa Cecília/São Paulo,sale,apartment,-23.533991,-46.649018
890000,1996,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538606,-46.659019
375000,650,42,1,2,1,1,1,1,1,0,Santa Cecília/São Paulo,sale,apartment,-23.538992,-46.647003
3800000,0,320,3,4,3,4,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.540912,-46.663029
275000,450,72,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538503,-46.647031
900000,1270,150,3,3,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.540276,-46.655536
595000,0,62,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.540872,-46.643343
2800000,4000,210,4,3,2,3,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.538474,-46.66133
480000,800,84,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.534163,-46.653636
500000,750,105,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.543201,-46.647569
2800000,2450,256,3,5,2,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538034,-46.657955
2190000,2200,156,3,5,3,2,0,0,0,0,Sé/São Paulo,sale,apartment,-23.564237,-46.66086
1220000,1100,100,3,3,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.567744,-46.656579
1549000,1200,94,2,3,2,2,0,0,0,0,Sé/São Paulo,sale,apartment,-23.567378,-46.654455
1190000,1100,101,2,4,2,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.571955,-46.654835
1680000,1500,135,3,4,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.571772,-46.654697
499000,0,66,2,2,1,2,1,1,1,1,Sé/São Paulo,sale,apartment,-23.532207,-46.564974
812034,1085,125,3,3,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.531085,-46.576241
175000,180,39,2,2,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.545936,-46.617923
239999,380,56,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.56941,-46.509531
144000,0,48,2,2,1,1,1,0,0,0,Sé/São Paulo,sale,apartment,-23.525003,-46.399177
225000,250,42,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.606131,-46.552166
245000,395,54,2,2,1,1,0,1,0,0,Sé/São Paulo,sale,apartment,-23.652206,-46.757938
1500000,1850,120,3,3,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.582694,-46.6723
280000,0,47,2,2,1,1,1,1,1,0,Sé/São Paulo,sale,apartment,-23.472214,-46.652742
240000,380,50,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.497964,-46.513144
315479,350,64,3,2,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.61928,-46.7439
